Unnamed: 0,name,currentAnnualSalary,currentMonthlySalary,active,jobTitle,gender,spatial_name,role_name,affiliation_slug,member_of_name,municipio
3154,Jose Luis Maceda Vilariño,31312.69,2609.39,True,Alcalde Del Ayuntamiento De A Pobra Do Brollón,male,Local,Alcalde,bng,Ayuntamiento De A Pobra do Brollón/ES,A Pobra Do Brollón
3155,Darío Campos Conde,77424.24,6452.02,True,Alcalde Del Ayuntamiento De A Pontenova,male,Local,Alcalde,psoe,Ayuntamiento De A Pontenova/ES,A Pontenova
3156,Clemente Iglesias Gonzalez,44409.03,3700.75,True,Alcalde Del Ayuntamiento De Riotorto,male,Local,Alcalde,partido-popular,Ayuntamiento De Riotorto/ES,Riotorto
3157,Claudio Melquíades Garrido Martínez,0.0,0.0,True,Alcalde Del Ayuntamiento De Sarria,male,Local,Alcalde,contamos-camina-sarria,Ayuntamiento De Sarria/ES,Sarria
3158,Juan Carlos Armesto Quiroga,40327.6,3360.63,True,Alcalde Del Ayuntamiento De O Saviñao,male,Local,Alcalde,partido-popular,Ayuntamiento De O Saviñao/ES,O Saviñao
3159,María Nuria López Oliván,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Galilea,female,Local,Alcalde,partido-popular,Ayuntamiento De Galilea/ES,Galilea
3160,Carlos Yécora Roca,92608.88,6614.92,True,Senador,male,Nacional,Senador,partido-popular,Senado,Senado
3161,Ernesto Hernáez Herreros,0.0,0.0,True,Alcalde Del Ayuntamiento De Ledesma De La Cogolla,male,Local,Alcalde,partido-popular,Ayuntamiento De Ledesma de la Cogolla/ES,Ledesma De La Cogolla
3162,María Inmaculada Saenz Gonzalez,13272.73,1106.06,True,Alcaldesa Del Ayuntamiento De Nieva De Cameros,female,Local,Alcalde,pr+e,Ayuntamiento De Nieva de Cameros/ES,Nieva De Cameros
3163,Rubén Martínez Soriano,0.0,0.0,True,Alcalde Del Ayuntamiento De El Rasillo De Cameros,male,Local,Alcalde,partido-popular,Ayuntamiento De El Rasillo de Cameros/ES,El Rasillo De Cameros
3164,Ricardo García Barrio,0.0,0.0,True,Alcalde Del Ayuntamiento De Robres Del Castillo,male,Local,Alcalde,partido-popular,Ayuntamiento De Robres del Castillo/ES,Robres Del Castillo
3165,José Miguel Cadarso Ruiz,0.0,0.0,True,Alcalde Del Ayuntamiento De El Redal,male,Local,Alcalde,partido-popular,Ayuntamiento De El Redal/ES,El Redal
3166,David Mena Ibañez,51560.18,3682.87,True,Diputado,male,Autonómico,Diputado,partido-popular,Parlamento De La Rioja,Parlamento De La Rioja
3167,Juan María Ruiz Cueva,0.0,0.0,True,Alcalde Del Ayuntamiento De Tirgo,male,Local,Alcalde,psoe,Ayuntamiento De Tirgo/ES,Tirgo
3168,Carmelo Benito Guinea Pascual,704.56,58.71,True,Alcalde Del Ayuntamiento De Uruñuela,male,Local,Alcalde,psoe,Ayuntamiento De Uruñuela/ES,Uruñuela
3169,Álvaro Manzanos Santibáñez,0.0,0.0,True,Alcalde Del Ayuntamiento De Viguera,male,Local,Alcalde,partido-popular,Ayuntamiento De Viguera/ES,Viguera
3170,Ana Belén Martínez Sánchez,60153.98,4399.02,True,Diputada de La Rioja,female,Autonómico,Diputado,psoe,Parlamento De La Rioja,Parlamento De La Rioja
3171,Urbano Chamorro Porras,645.2,53.77,True,Alcalde Del Ayuntamiento De Agallas,male,Local,Alcalde,partido-popular,Ayuntamiento De Agallas/ES,Agallas
3172,Juan Manuel Sanchez Sanchez,0.0,0.0,True,Alcalde Del Ayuntamiento De La Alamedilla,male,Local,Alcalde,partido-popular,Ayuntamiento De La Alamedilla/ES,La Alamedilla
3173,Julian Flores Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Alconada,male,Local,Alcalde,partido-popular,Ayuntamiento De Alconada/ES,Alconada
3174,Roberto Muñez Mendez,0.0,0.0,True,Alcalde Del Ayuntamiento De Aldeaseca De Alba,male,Local,Alcalde,partido-popular,Ayuntamiento De Aldeaseca de Alba/ES,Aldeaseca De Alba
3175,Enrique Manuel Garcia Mariño,0.0,0.0,True,Alcalde Del Ayuntamiento De Aldeatejada,male,Local,Alcalde,partido-popular,Ayuntamiento De Aldeatejada/ES,Aldeatejada
3176,Jose Maria Regalado Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Bañobárez,male,Local,Alcalde,partido-popular,Ayuntamiento De Bañobárez/ES,Bañobárez
3177,Luis Marcos Lorenzo,0.0,0.0,True,Alcalde Del Ayuntamiento De Berrocal De Huebra,male,Local,Alcalde,partido-popular,Ayuntamiento De Berrocal de Huebra/ES,Berrocal De Huebra
3178,Juan Matias Garzon Martin,0.0,0.0,True,Alcalde Del Ayuntamiento De Boada,male,Local,Alcalde,psoe,Ayuntamiento De Boada/ES,Boada
3179,Narciso Reyes Simon,0.0,0.0,True,Alcalde Del Ayuntamiento De La Bouza,male,Local,Alcalde,partido-popular,Ayuntamiento De La Bouza/ES,La Bouza
3180,Angel Javier Matilla Tocino,0.0,0.0,True,Alcalde Del Ayuntamiento De Cabrillas,male,Local,Alcalde,partido-popular,Ayuntamiento De Cabrillas/ES,Cabrillas
3181,Miguel Ángel Marcos Escudero,0.0,0.0,True,Alcalde Del Ayuntamiento De Cantalapiedra,male,Local,Alcalde,psoe,Ayuntamiento De Cantalapiedra/ES,Cantalapiedra
3182,Juan Ignacio Sanchez Gonzalez,0.0,0.0,True,Alcalde Del Ayuntamiento De Chagarcía Medianero,male,Local,Alcalde,partido-popular,Ayuntamiento De Chagarcía Medianero/ES,Chagarcía Medianero
3183,Juan Francisco Alonso Ramos,0.0,0.0,True,Alcalde Del Ayuntamiento De Cipérez,male,Local,Alcalde,partido-popular,Ayuntamiento De Cipérez/ES,Cipérez
3184,Manuela Noreña Garcia,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Cordovilla,female,Local,Alcalde,partido-popular,Ayuntamiento De Cordovilla/ES,Cordovilla
3185,Manuel Francisco Sanchez Hernandez,0.0,0.0,True,Alcalde Del Ayuntamiento De Dios Le Guarde,male,Local,Alcalde,partido-popular,Ayuntamiento De Dios le Guarde/ES,Dios Le Guarde
3186,Maria Josefa Gomez Corvo,0.0,0.0,True,Alcaldesa Del Ayuntamiento De La Encina,female,Local,Alcalde,psoe,Ayuntamiento De La Encina/ES,La Encina
3187,Noemí Manzanos Martínez,76135.93,5438.28,True,"Consejera de Agricultura, Ganadería, Mundo Rural y Medio Ambiente del Gobierno de La Rioja",female,Autonómico,Altos cargos,partido-popular,Gobierno De La Rioja,Gobierno De La Rioja
3188,Juan Miguel García Noceda,0.0,0.0,True,Alcalde Del Ayuntamiento De Sajazarra,male,Local,Alcalde,psoe,Ayuntamiento De Sajazarra/ES,Sajazarra
3189,Silvia Muñoz Pérez,0.0,0.0,True,Alcaldesa Del Ayuntamiento De San Torcuato,female,Local,Alcalde,partido-popular,Ayuntamiento De San Torcuato/ES,San Torcuato
3190,Óscar Sáenz Sáenz,0.0,0.0,True,Alcalde Del Ayuntamiento De Torre En Cameros,male,Local,Alcalde,psoe,Ayuntamiento De Torre en Cameros/ES,Torre En Cameros
3191,Jorge Manzo De Zuñiga Ugartechea,2000.0,0.0,True,Alcalde Del Ayuntamiento De Torremontalbo,male,Local,Alcalde,candidatura-independiente-de-torremontalbo,Ayuntamiento De Torremontalbo/ES,Torremontalbo
3192,Antonina Cantabrana Medina,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Treviana,female,Local,Alcalde,ait,Ayuntamiento De Treviana/ES,Treviana
3193,Álvaro Tecedor Rotaeche,0.0,0.0,True,Alcalde Del Ayuntamiento De Villalobar De Rioja,male,Local,Alcalde,partido-popular,Ayuntamiento De Villalobar de Rioja/ES,Villalobar De Rioja
3194,Salvador Pérez Abad,0.0,0.0,True,Alcalde Del Ayuntamiento De Villarroya,male,Local,Alcalde,partido-popular,Ayuntamiento De Villarroya/ES,Villarroya
3195,Julio Ignacio Elias Sánchez,0.0,0.0,True,Alcalde Del Ayuntamiento De Villoslada De Cameros,male,Local,Alcalde,partido-popular,Ayuntamiento De Villoslada de Cameros/ES,Villoslada De Cameros
3196,Lorenzo Patino Galan,0.0,0.0,True,Alcalde Del Ayuntamiento De La Alameda De Gardón,male,Local,Alcalde,partido-popular,Ayuntamiento De La Alameda de Gardón/ES,La Alameda De Gardón
3197,Gerardo Marcos Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Alba De Yeltes,male,Local,Alcalde,partido-popular,Ayuntamiento De Alba de Yeltes/ES,Alba De Yeltes
3198,Tomasa Gil Barrios,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Aldeacipreste,female,Local,Alcalde,psoe,Ayuntamiento De Aldeacipreste/ES,Aldeacipreste
3199,Jose Antonio Montero Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Aldeanueva De La Sierra,male,Local,Alcalde,psoe,Ayuntamiento De Aldeanueva de la Sierra/ES,Aldeanueva De La Sierra
3200,Luis Maria Romero Ronco,0.0,0.0,True,Alcalde Del Ayuntamiento De Aldeaseca De La Frontera,male,Local,Alcalde,partido-popular,Ayuntamiento De Aldeaseca de la Frontera/ES,Aldeaseca De La Frontera
3201,Juan Carlos Muñoz Perez,460.86,38.41,True,Alcalde Del Ayuntamiento De Bóveda Del Río Almar,male,Local,Alcalde,partido-popular,Ayuntamiento De Bóveda del Río Almar/ES,Bóveda Del Río Almar
3202,Antonio Sanchez Martin,0.0,0.0,True,Alcalde Del Ayuntamiento De Cabeza Del Caballo,male,Local,Alcalde,partido-popular,Ayuntamiento De Cabeza del Caballo/ES,Cabeza Del Caballo
3203,Marcelino Mateos Hernandez,0.0,0.0,True,Alcalde Del Ayuntamiento De Calvarrasa De Abajo,male,Local,Alcalde,partido-popular,Ayuntamiento De Calvarrasa de Abajo/ES,Calvarrasa De Abajo
3204,Roman Javier Hernandez Calvo,0.0,0.0,True,Alcalde Del Ayuntamiento De Calzada De Valdunciel,male,Local,Alcalde,cv,Ayuntamiento De Calzada de Valdunciel/ES,Calzada De Valdunciel
3205,Manuel Hernandez Perez,0.0,0.0,True,Alcalde Del Ayuntamiento De Doñinos De Salamanca,male,Local,Alcalde,cs,Ayuntamiento De Doñinos de Salamanca/ES,Doñinos De Salamanca
3206,Maria Lourdes Palos Carreño,780.44,65.04,True,Alcaldesa Del Ayuntamiento De Fuenteguinaldo,female,Local,Alcalde,partido-popular,Ayuntamiento De Fuenteguinaldo/ES,Fuenteguinaldo
3207,Roman Garcia Hernandez,0.0,0.0,True,Alcalde Del Ayuntamiento De Gajates,male,Local,Alcalde,psoe,Ayuntamiento De Gajates/ES,Gajates
3208,Raúl Espinosa Aliende,0.0,0.0,True,Alcalde Del Ayuntamiento De Santurde De Rioja,male,Local,Alcalde,partido-popular,Ayuntamiento De Santurde de Rioja/ES,Santurde De Rioja
3209,Manuel Martínez Ábalos,0.0,0.0,True,Alcalde Del Ayuntamiento De Tricio,male,Local,Alcalde,agrupacion-de-electores-de-tricio,Ayuntamiento De Tricio/ES,Tricio
3210,Ricardo Velasco García,60726.74,4446.75,True,Diputado,male,Autonómico,Diputado,psoe,Parlamento De La Rioja,Parlamento De La Rioja
3211,Lucía Fernández Treviño,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Villar De Torre,female,Local,Alcalde,partido-popular,Ayuntamiento De Villar de Torre/ES,Villar De Torre
3212,José María Sáenz Blanco,0.0,0.0,True,Alcalde Del Ayuntamiento De Zarzosa,male,Local,Alcalde,partido-popular,Ayuntamiento De Zarzosa/ES,Zarzosa
3213,Diana Morant Ripoll,81793.8,6816.15,True,"Ministra de Ciencia, Innovación y Universidades",female,Nacional,Ministro,psoe,Gobierno De España,Gobierno De España
3214,Salvador Costa Escriva,39598.81,3299.9,True,Alcalde Del Ayuntamiento De Gilet,male,Local,Alcalde,psoe,Ayuntamiento De Gilet/ES,Gilet
3215,Ana Isabel Ferrer Fuster,9699.95,808.33,True,Alcaldesa Del Ayuntamiento De Guardamar De La Safor,female,Local,Alcalde,acord-per-guanyar,Ayuntamiento De Guardamar de la Safor/ES,Guardamar De La Safor
3216,Salvador Revert Alfaro,8944.9,745.41,True,Alcalde Del Ayuntamiento De Llocnou D'En Fenollet,male,Local,Alcalde,psoe,Ayuntamiento De Llocnou d'En Fenollet/ES,Llocnou D'En Fenollet
3217,David Pérez Rodrigo,12791.13,1065.93,True,Alcalde Del Ayuntamiento De Losa Del Obispo,male,Local,Alcalde,agrupacion-de-electores-juntos-por-losa,Ayuntamiento De Losa del Obispo/ES,Losa Del Obispo
3218,Vicente Manuel Montó Miralles,0.0,0.0,True,Alcalde Del Ayuntamiento De Macastre,male,Local,Alcalde,partido-popular,Ayuntamiento De Macastre/ES,Macastre
3219,Purificacion Margarita Noguera Hernandez,20541.67,1711.81,True,Alcaldesa Del Ayuntamiento De Massalavés,female,Local,Alcalde,partido-popular,Ayuntamiento De Massalavés/ES,Massalavés
3220,Francisco Antonio Comes Monmeneu,4912.75,409.4,True,Alcalde Del Ayuntamiento De Massanassa,male,Local,Alcalde,partido-popular,Ayuntamiento De Massanassa/ES,Massanassa
3221,Cristina Civera Balaguer,40993.54,3416.13,True,Alcaldesa Del Ayuntamiento De Museros,female,Local,Alcalde,psoe,Ayuntamiento De Museros/ES,Museros
3222,Antonio Vicente Lluch Llorens,0.0,0.0,True,Alcalde Del Ayuntamiento De Llanera De Ranes,male,Local,Alcalde,cs,Ayuntamiento De Llanera de Ranes/ES,Llanera De Ranes
3223,José Forés Sanz,35861.42,2561.53,True,Diputado,male,Autonómico,Diputado,partido-popular,Corts Valencianes,Corts Valencianes
3224,Analía Juan Guillén,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Montesa,female,,,compromis-municipal,,
3225,Pablo Puig Desena,3318.18,276.52,True,Alcalde Del Ayuntamiento De La Font D'En Carròs,male,Local,Alcalde,psoe,Ayuntamiento De la Font d'en Carròs/ES,La Font D'En Carròs
3226,Vicente Jose Mompo Aledo,368.69,30.72,True,Alcalde Del Ayuntamiento De Gavarda,male,Local,Alcalde,partido-popular,Ayuntamiento De Gavarda/ES,Gavarda
3227,Raul Pardos Peiro,21140.08,1761.67,True,Alcalde Del Ayuntamiento De Gestalgar,male,Local,Alcalde,psoe,Ayuntamiento De Gestalgar/ES,Gestalgar
3228,Virginia Contreras Caballero,17985.1,0.0,True,Alcaldesa Del Ayuntamiento De Guadasséquies,female,Local,Alcalde,partido-popular,Ayuntamiento De Guadasséquies/ES,Guadasséquies
3229,Fernando Jorge Garcia Martinez,0.0,0.0,True,Alcalde Del Ayuntamiento De Jarafuel,male,Local,Alcalde,partido-popular,Ayuntamiento De Jarafuel/ES,Jarafuel
3230,Maria Dolores Celda Lluesma,1063.59,88.63,True,Alcaldesa Del Ayuntamiento De Marines,female,Local,Alcalde,psoe,Ayuntamiento De Marines/ES,Marines
3231,María Pilar Peiró Miñana,38351.32,3195.94,True,Alcaldesa Del Ayuntamiento De Miramar,female,Local,Alcalde,psoe,Ayuntamiento De Miramar/ES,Miramar
3232,Carlos Fernández Bielsa,33780.93,2815.08,True,Alcalde Del Ayuntamiento De Mislata,male,Local,Alcalde,psoe,Ayuntamiento De Mislata/ES,Mislata
3233,Estela Del Carmen Darocas Marín,92608.88,6614.92,True,Senadora,female,Nacional,Senador,partido-popular,Senado,Senado
3234,Antonio Ropero Morales,33987.38,2832.28,True,Alcalde Del Ayuntamiento De Olocau,male,Local,Alcalde,psoe,Ayuntamiento De Olocau/ES,Olocau
3235,Jorge Rodríguez Gramage,53564.93,4463.74,True,Alcalde Del Ayuntamiento De Ontinyent,male,Local,Alcalde,ens-uneix,Ayuntamiento De Ontinyent/ES,Ontinyent
3236,Julio Ramon Biosca Llin,6148.96,512.41,True,Alcalde Del Ayuntamiento De Fontanars Dels Alforins,male,Local,Alcalde,acord-per-guanyar,Ayuntamiento De Fontanars dels Alforins/ES,Fontanars Dels Alforins
3237,Melanio Esteban Martinez,0.0,0.0,True,Alcalde Del Ayuntamiento De Higueruelas,male,Local,Alcalde,partido-popular,Ayuntamiento De Higueruelas/ES,Higueruelas
3238,Ana María González Herdaro,553.03,46.09,True,Alcaldesa Del Ayuntamiento De Llaurí,female,Local,Alcalde,psoe,Ayuntamiento De Llaurí/ES,Llaurí
3239,Francisca Llopis Canovas,571.46,47.62,True,Alcaldesa Del Ayuntamiento De Llocnou De La Corona,female,Local,Alcalde,partido-popular,Ayuntamiento De Llocnou de la Corona/ES,Llocnou De La Corona
3240,Ricard Igualde García,22857.74,1904.81,True,Alcalde Del Ayuntamiento De Llocnou De Sant Jeroni,male,Local,Alcalde,psoe,Ayuntamiento De Llocnou de Sant Jeroni/ES,Llocnou De Sant Jeroni
3241,Maria Amparo Orts Albiach,48669.39,4055.78,True,Alcaldesa Del Ayuntamiento De Moncada,female,Local,Alcalde,psoe,Ayuntamiento De Moncada/ES,Moncada
3242,Jorge Boluda Martinez,9125.0,760.42,True,Alcalde Del Ayuntamiento De Montaverner,male,Local,Alcalde,partido-popular,Ayuntamiento De Montaverner/ES,Montaverner
3243,Ramón Vidal Soler,21411.84,1784.32,True,Alcalde Del Ayuntamiento De L'Olleria,male,Local,Alcalde,partido-popular,Ayuntamiento De l'Olleria/ES,Olleria  L'
3244,Josep Almenar Navarro,32389.14,2699.09,True,Alcalde Del Ayuntamiento De Picanya,male,Local,Alcalde,psoe,Ayuntamiento De Picanya/ES,Picanya
3245,Eva Maria Azcutia Marques,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Puebla De San Miguel,female,Local,Alcalde,psoe,Ayuntamiento De Puebla de San Miguel/ES,Puebla De San Miguel
3246,Rafaela Aliaga Sendra,39967.08,3330.59,True,Alcaldesa Del Ayuntamiento De Rafelguaraf,female,Local,Alcalde,psoe,Ayuntamiento De Rafelguaraf/ES,Rafelguaraf
3247,Gustavo Mascarell Tarrazona,21080.69,1756.72,True,Alcalde Del Ayuntamiento De Real De Gandía,male,Local,Alcalde,psoe,Ayuntamiento De Real De Gandía,Real De Gandía
3248,Jordi Puig Muñoz,27313.52,2276.13,True,Alcalde Del Ayuntamiento De Rótova,male,Local,Alcalde,acord-per-guanyar,Ayuntamiento De Ròtova/ES,Rótova
3249,Alicia Tuson Sanchez,0.0,0.0,True,Alcaldesa Del Ayuntamiento De Serra,female,Local,Alcalde,psoe,Ayuntamiento De Serra/ES,Serra
3250,Vicente Gomar Moscardo,33521.45,2793.45,True,Alcalde Del Ayuntamiento De La Pobla Del Duc,male,Local,Alcalde,psoe,Ayuntamiento De la Pobla del Duc/ES,La Pobla Del Duc
3251,Maria Paz Carceller Llaneza,11425.55,952.13,True,Alcaldesa Del Ayuntamiento De Puçol,female,Local,Alcalde,partido-popular,Ayuntamiento De Puçol/ES,Puçol
3252,Carmen Martínez Ramírez,97457.92,6961.28,True,Diputada,female,Nacional,Diputado,psoe,Congreso De Los Diputados,Congreso De Los Diputados
3253,Mario Sánchez González,41140.79,3428.4,True,Alcalde Del Ayuntamiento De Requena,male,Local,Alcalde,pspv-psoe,Ayuntamiento De Requena/ES,Requena
3254,Juli Fenollar Banyuls,0.0,0.0,True,Alcalde Del Ayuntamiento De Salem,male,Local,Alcalde,acord-per-guanyar,Ayuntamiento De Salem/ES,Salem
3255,Francisco José Garriga García,4340.31,361.69,True,Alcalde Del Ayuntamiento De Segart,male,Local,Alcalde,junts-per-segart,Ayuntamiento De Segart/ES,Segart
3256,Teresa Noemi Hernandez Requena,11606.96,967.25,True,Alcaldesa Del Ayuntamiento De Siete Aguas,female,Local,Alcalde,psoe,Ayuntamiento De Siete Aguas/ES,Siete Aguas
3257,Vicente Zaragozá Alberola,16176.14,1348.01,True,Alcalde Del Ayuntamiento De Silla,male,Local,Alcalde,psoe,Ayuntamiento De Silla/ES,Silla
3258,Jordi Vila Vila,1889.52,157.46,True,Alcalde Del Ayuntamiento De El Palomar,male,Local,Alcalde,ens-uneix,Ayuntamiento De el Palomar/ES,El Palomar
3259,Conxa Garcia Ferrer,12594.64,1049.55,True,Alcaldesa Del Ayuntamiento De Picassent,female,Local,Alcalde,psoe,Ayuntamiento De Picassent/ES,Picassent
3260,Juan Ramon Chismol Mahiques,0.0,0.0,True,Alcalde Del Ayuntamiento De Pinet,male,Local,Alcalde,partido-popular,Ayuntamiento De Pinet/ES,Pinet
3261,Francisco Alberto Lopez Lopez,41099.92,3424.99,True,Alcalde Del Ayuntamiento De Rafelbunyol,male,Local,Alcalde,psoe,Ayuntamiento De Rafelbunyol/ES,Rafelbunyol
3262,Josep Montserrat Sanchis,295.0,21.07,True,Alcalde Del Ayuntamiento De Rafelcofer,male,Local,Alcalde,compromis-per-rafelcofer:compromis-municipal,Ayuntamiento De Rafelcofer/ES,Rafelcofer
3263,Carolina Mengual Cortell,4842.2,403.52,True,Alcaldesa Del Ayuntamiento De Ráfol De Salem,female,Local,Alcalde,partido-popular,Ayuntamiento De Ráfol de Salem/ES,Ráfol De Salem
3264,Gerardo Lopez Mateu,31472.05,2622.67,True,Alcalde Del Ayuntamiento De Real,male,Local,Alcalde,psoe,Ayuntamiento De Real/ES,Real
3265,Amador Climent Rosello,9401.52,783.46,True,Alcalde Del Ayuntamiento De Rotglà I Corberà,male,Local,Alcalde,psoe,Ayuntamiento De Rotglà i Corberà/ES,Rotglà I Corberà
3266,Jorge Escriva Garcia,0.0,0.0,True,Alcalde Del Ayuntamiento De Rugat,male,Local,Alcalde,partido-popular,Ayuntamiento De Rugat/ES,Rugat
3267,José Francisco Cabanes Alonso,38501.29,3208.44,True,Alcalde Del Ayuntamiento De Sedaví,male,Local,Alcalde,psoe,Ayuntamiento De Sedaví/ES,Sedaví
3268,Vicente Jose Codoñer Senon,1106.06,92.17,True,Alcalde Del Ayuntamiento De Sollana,male,Local,Alcalde,partido-popular,Ayuntamiento De Sollana/ES,Sollana
3269,Álvaro Català Muñoz,7665.0,547.5,True,Alcalde Del Ayuntamiento De Palmera,male,Local,Alcalde,compromis-municipal,Ayuntamiento De Palmera/ES,Palmera
3270,Juan Antonio Sagredo Marco,92608.88,6614.92,True,Senador,male,Nacional,Senador,psoe,Senado,Senado
3271,Enrique Palanca Torres,38518.43,3209.87,True,Alcalde Del Ayuntamiento De La Pobla De Farnals,male,Local,Alcalde,psoe,Ayuntamiento De la Pobla de Farnals/ES,La Pobla De Farnals
3272,Maria Assumpció Domínguez Medina,17136.0,1224.0,True,Alcaldesa Del Ayuntamiento De Potries,female,Local,Alcalde,compromis-municipal,Ayuntamiento De Potries/ES,Potries
3273,Roberto Pascual Raga Gadea,56595.28,4716.27,True,Alcalde Del Ayuntamiento De Riba-Roja De Túria,male,Local,Alcalde,psoe,Ayuntamiento De Riba-roja de Túria/ES,Riba-Roja De Túria
3274,Judith Capellino Ventura,23608.76,0.0,True,Alcaldesa Del Ayuntamiento De Riola,female,Local,Alcalde,eupv:-endavant,Ayuntamiento De Riola/ES,Riola
3275,Dario Moreno Lerga,63769.0,5314.08,True,Alcalde Del Ayuntamiento De Sagunto/Sagunt,male,Local,Alcalde,psoe,Ayuntamiento De Sagunt/ES,Sagunto
3276,Teodoro Jiménez Pérez,184.34,15.36,True,Alcalde Del Ayuntamiento De Montearagón,male,Local,Alcalde,psoe,Ayuntamiento De Montearagón/ES,Montearagón
3277,José Antonio Ruíz Cerdeño,10567.52,880.63,True,Alcalde Del Ayuntamiento De Noez,male,Local,Alcalde,psoe,Ayuntamiento De Noez/ES,Noez
3278,Carlos Gutierrez Prieto,31347.79,2612.32,True,Alcalde Del Ayuntamiento De Nombela,male,Local,Alcalde,psoe,Ayuntamiento De Nombela/ES,Nombela
3279,Julian Lozano Gomez,0.0,0.0,True,Alcalde Del Ayuntamiento De Parrillas,male,Local,Alcalde,partido-popular,Ayuntamiento De Parrillas/ES,Parrillas
3280,Jose Ruben Torres Moratalla,0.0,0.0,True,Alcalde Del Ayuntamiento De Quero,male,Local,Alcalde,psoe,Ayuntamiento De Quero/ES,Quero
3281,Jorge Luis Martín Sánchez,0.0,0.0,True,Alcalde Del Ayuntamiento De El Real De San Vicente,male,Local,Alcalde,psoe,Ayuntamiento De El Real de San Vicente/ES,El Real De San Vicente
3282,Eliseo Ocaña Garcia,15779.22,1127.09,True,Alcalde Del Ayuntamiento De Recas,male,Local,Alcalde,psoe,Ayuntamiento De Recas/ES,Recas
3283,Ana Belen Galan Elez,14335.39,1194.62,True,Alcaldesa Del Ayuntamiento De Robledo Del Mazo,female,Local,Alcalde,partido-popular,Ayuntamiento De Robledo del Mazo/ES,Robledo Del Mazo
